tourney,Division,Round,Team1,Team2,T1P1,T1P2,T2P1,T2P2,t1score,t2score
casrrsm6,Advanced,Losers QF,Sir Spikes a Lot,SpikeGeneers,Trevor Brouelette,Joseph Roberts,James Johnson,Colin Hussey,21,19
casrrsm6,Advanced,Losers QF,ShEeEeEeESh,2nd Touch,Yusei Fujikura,Asher Savage,Chris Glover,Lee Stonum,1,0
casrrsm6,Advanced,Losers QF,ShEeEeEeESh,2nd Touch,Yusei Fujikura,Asher Savage,Chris Glover,Lee Stonum,1,0
casrrsm6,Advanced,Losers QF,Bababas,Club Penguin,Seth Holbrook,Ashley Ortlip,Shane Ballesteros,,NA,NA
casrrsm6,Advanced,Losers QF,Bababas,Club Penguin,Seth Holbrook,Ashley Ortlip,Shane Ballesteros,,NA,NA
casrrsm6,Advanced,Losers QF,Bababas,Club Penguin,Seth Holbrook,Ashley Ortlip,Shane Ballesteros,,NA,NA
casrrsm6,Advanced,Losers QF,OC Advanced Boys,ShEeEeEeESh,Noah Johnson,chris hernandez,Yusei Fujikura,Asher Savage,21,12
casrrsm6,Advanced,Losers QF,OC Advanced Boys,ShEeEeEeESh,Noah Johnson,chris hernandez,Yusei Fujikura,Asher Savage,1,0
casrrsm6,Advanced,P9: Semi-finals,Jokic4MVP,After School Snacks,Riley Lathrop,Tucker Cargile,Anish Ravilla,Aiden Lieb,20,22
casrrsm6,Advanced,P9: Semi-finals,Jokic4MVP,After School Snacks,Riley Lathrop,Tucker Cargile,Anish Ravilla,Aiden Lieb,21,16
casrrsm6,Advanced,P9: Semi-finals,Jokic4MVP,After School Snacks,Riley Lathrop,Tucker Cargile,Anish Ravilla,Aiden Lieb,21,11
casrrsm6,Advanced,P9: Semi-finals,Fish out of Water,Team name,Addison Seale,Kelsey DeJesus,Timothy Nowak,Elijah Kim,1,0
casrrsm6,Advanced,P9: Semi-finals,Fish out of Water,Team name,Addison Seale,Kelsey DeJesus,Timothy Nowak,Elijah Kim,1,0
casrrsm6,Advanced,9th place,Jokic4MVP,Fish out of Water,Riley Lathrop,Tucker Cargile,Addison Seale,Kelsey DeJesus,1,0
casrrsm6,Advanced,9th place,Jokic4MVP,Fish out of Water,Riley Lathrop,Tucker Cargile,Addison Seale,Kelsey DeJesus,NA,NA
casrrsm6,Advanced,9th place,Jokic4MVP,Fish out of Water,Riley Lathrop,Tucker Cargile,Addison Seale,Kelsey DeJesus,NA,NA
casrrsm6,Advanced,11th place,Team name,After School Snacks,Timothy Nowak,Elijah Kim,Anish Ravilla,Aiden Lieb,NA,NA
casrrsm6,Advanced,11th place,Team name,After School Snacks,Timothy Nowak,Elijah Kim,Anish Ravilla,Aiden Lieb,NA,NA
casrrsm6,Advanced,11th place,Team name,After School Snacks,Timothy Nowak,Elijah Kim,Anish Ravilla,Aiden Lieb,NA,NA
casrrsm6,Intermediate,Quarter-finals,Toasted Marshmellows,Spicy on Uno,James Alley,Shelby Alley,Kenzie Jones,Perrin York,0,2
casrrsm6,Intermediate,Quarter-finals,Vista Vigilante's,Spicy Chicken <U+0001F414>,Michael Soliz,Zander Fletcher,Jolene Lee,Thompson Yang,2,0
casrrsm6,Intermediate,Quarter-finals,"Not fast, just furious",LAís Finest,Luke Williams,Derrick Chen,Kelvin Shang,Nick Cohen,2,0
casrrsm6,Intermediate,Semi-finals,New Kids on the Block,Spicy on Uno,Laura McGrail,Alyssa Yee,Kenzie Jones,Perrin York,2,0
casrrsm6,Intermediate,Semi-finals,Vista Vigilante's,"Not fast, just furious",Michael Soliz,Zander Fletcher,Luke Williams,Derrick Chen,1,2
casrrsm6,Intermediate,Final,New Kids on the Block,"Not fast, just furious",Laura McGrail,Alyssa Yee,Luke Williams,Derrick Chen,1,2
casrrsm6,Intermediate,1st place,"Not fast, just furious",LAís Finest,Luke Williams,Derrick Chen,Kelvin Shang,Nick Cohen,2,1
casrrsm6,Intermediate,Losers Minor SF,LAís Finest,Spicy Chicken <U+0001F414>,Kelvin Shang,Nick Cohen,Jolene Lee,Thompson Yang,2,0
casrrsm6,Intermediate,Losers Minor SF,Vista Vigilante's,Toasted Marshmellows,Michael Soliz,Zander Fletcher,James Alley,Shelby Alley,21,16
casrrsm6,Intermediate,Losers Minor SF,Spicy on Uno,LAís Finest,Kenzie Jones,Perrin York,Kelvin Shang,Nick Cohen,17,21
casrrsm6,Intermediate,Losers Minor SF,Vista Vigilante's,LAís Finest,Michael Soliz,Zander Fletcher,Kelvin Shang,Nick Cohen,25,27
casrrsm6,Intermediate,Losers Minor SF,Toasted Marshmellows,Spicy on Uno,James Alley,Shelby Alley,Kenzie Jones,Perrin York,24,22
casrrsm6,Intermediate,Losers Minor SF,New Kids on the Block,LAís Finest,Laura McGrail,Alyssa Yee,Kelvin Shang,Nick Cohen,0,1
